sales_line_id,date_key,store_id,product_id,qty_sold,net_sales_value
5025522,20260429,S120,P1003,1,29.99
5025522,20260429,S120,P1003,1,29.99
5025523,20260429,S120,P1011,2,101.98
5025523,20260429,S120,P1011,2,101.98
5025524,20260429,S120,P1012,2,71.98
5025524,20260429,S120,P1012,2,71.98
5025525,20260429,S120,P1013,2,81.98
5025525,20260429,S120,P1013,2,81.98
5025526,20260429,S120,P1015,1,26.39
5025526,20260429,S120,P1015,1,26.39
5025527,20260429,S120,P1017,1,114.99
5025527,20260429,S120,P1017,1,114.99
5025528,20260429,S120,P1020,1,90.39
5025528,20260429,S120,P1020,1,90.39
5025529,20260429,S120,P1021,2,143.98
5025529,20260429,S120,P1021,2,143.98
5025530,20260429,S120,P1023,2,229.98
5025530,20260429,S120,P1023,2,229.98
5025531,20260429,S120,P1026,2,156.58
5025531,20260429,S120,P1026,2,156.58
5025532,20260429,S120,P1029,1,63.19
5025532,20260429,S120,P1029,1,63.19
5025533,20260429,S120,P1032,2,179.98
5025533,20260429,S120,P1032,2,179.98
5025534,20260429,S120,P1033,1,9.99
5025534,20260429,S120,P1033,1,9.99
5025535,20260429,S120,P1037,2,59.98
5025535,20260429,S120,P1037,2,59.98
5025536,20260429,S120,P1039,2,50.38
5025536,20260429,S120,P1039,2,50.38
5025537,20260430,S101,P1004,1,32.99
5025538,20260430,S101,P1006,2,60.78
5025539,20260430,S101,P1009,1,40.99
5025540,20260430,S101,P1012,4,143.96
5025541,20260430,S101,P1013,3,122.97
5025542,20260430,S101,P1014,3,89.97
5025543,20260430,S101,P1015,1,29.69
5025544,20260430,S101,P1016,3,119.97
5025545,20260430,S101,P1017,3,344.97
5025546,20260430,S101,P1018,2,251.98
5025547,20260430,S101,P1020,1,90.39
5025548,20260430,S101,P1021,6,431.94
5025549,20260430,S101,P1022,1,121.99
5025550,20260430,S101,P1023,1,114.99
5025551,20260430,S101,P1024,1,84.59
5025552,20260430,S101,P1026,1,69.59
5025553,20260430,S101,P1027,1,79.99
5025554,20260430,S101,P1028,1,83.99
5025555,20260430,S101,P1029,1,78.99
5025556,20260430,S101,P1030,1,41.99
5025557,20260430,S101,P1031,2,109.98
5025558,20260430,S101,P1032,1,99.99
5025559,20260430,S101,P1034,2,31.98
5025560,20260430,S101,P1035,2,45.98
5025561,20260430,S101,P1035,-1,-22.99
5025562,20260430,S101,P1036,1,25.99
5025563,20260430,S101,P1037,1,29.99
5025564,20260430,S101,P1038,1,8.99
5025565,20260430,S101,P1039,1,27.99
5025566,20260430,S101,P1040,1,9.59
5025567,20260430,S102,P1003,1,29.99
5025568,20260430,S102,P1005,3,119.97
5025569,20260430,S102,P1006,3,102.57
5025570,20260430,S102,P1007,2,79.18
5025571,20260430,S102,P1008,2,62.38
5025572,20260430,S102,P1009,2,81.98
5025573,20260430,S102,P1010,3,80.97
5025574,20260430,S102,P1011,3,152.97
5025575,20260430,S102,P1012,1,35.99
5025576,20260430,S102,P1013,1,40.99
5025577,20260430,S102,P1014,1,26.99
5025578,20260430,S102,P1015,1,29.69
5025579,20260430,S102,P1016,2,79.98
5025580,20260430,S102,P1018,1,113.39
5025581,20260430,S102,P1019,1,87.99
5025582,20260430,S102,P1020,1,112.99
5025583,20260430,S102,P1021,2,143.98
5025584,20260430,S102,P1022,5,548.95
5025585,20260430,S102,P1023,6,689.94
5025586,20260430,S102,P1025,1,44.99
5025587,20260430,S102,P1029,1,78.99
5025588,20260430,S102,P1030,1,33.59
5025589,20260430,S102,P1032,2,199.98
5025590,20260430,S102,P1035,7,160.93
5025591,20260430,S102,P1037,1,29.99
5025592,20260430,S102,P1039,4,100.76
5025593,20260430,S102,P1040,2,21.58
5025594,20260430,S103,P1001,5,139.95
5025595,20260430,S103,P1002,1,31.49
5025596,20260430,S103,P1003,2,53.98
5025597,20260430,S103,P1004,3,98.97
5025598,20260430,S103,P1005,2,71.98
5025599,20260430,S103,P1006,1,30.39
5025600,20260430,S103,P1007,1,43.99
5025601,20260430,S103,P1008,2,70.18
5025602,20260430,S103,P1009,2,65.58
5025603,20260430,S103,P1010,2,59.98
5025604,20260430,S103,P1011,1,40.79
5025605,20260430,S103,P1013,2,65.58
5025606,20260430,S103,P1015,1,26.39
5025607,20260430,S103,P1016,3,119.97
5025608,20260430,S103,P1017,3,275.98
5025609,20260430,S103,P1018,3,302.38
5025610,20260430,S103,P1019,1,79.19
5025611,20260430,S103,P1022,1,121.99
5025612,20260430,S103,P1023,1,114.99
5025613,20260430,S103,P1024,1,75.19
5025614,20260430,S103,P1025,6,299.94
5025615,20260430,S103,P1028,1,83.99
5025616,20260430,S103,P1029,4,252.77
5025617,20260430,S103,P1030,1,41.99
5025618,20260430,S103,P1032,1,89.99
5025619,20260430,S103,P1033,2,19.98
5025620,20260430,S103,P1035,2,41.38
5025621,20260430,S103,P1036,1,23.39
5025622,20260430,S103,P1037,1,29.99
5025623,20260430,S103,P1039,2,50.38
5025624,20260430,S104,P1001,2,50.38
5025625,20260430,S104,P1002,1,27.99
5025626,20260430,S104,P1003,3,89.97
5025627,20260430,S104,P1004,1,32.99
5025628,20260430,S104,P1005,4,143.96
5025629,20260430,S104,P1006,1,37.99
5025630,20260430,S104,P1007,5,175.96
5025631,20260430,S104,P1008,2,70.18
5025632,20260430,S104,P1008,-1,-31.19
5025633,20260430,S104,P1009,2,81.98
5025634,20260430,S104,P1011,2,81.58
5025635,20260430,S104,P1012,1,28.79
5025636,20260430,S104,P1013,1,40.99
5025637,20260430,S104,P1014,2,47.98
5025638,20260430,S104,P1015,2,59.38
5025639,20260430,S104,P1016,1,39.99
5025640,20260430,S104,P1017,5,459.96
5025641,20260430,S104,P1018,1,100.79
5025642,20260430,S104,P1019,7,554.34
5025643,20260430,S104,P1020,1,101.69
5025644,20260430,S104,P1021,1,71.99
5025645,20260430,S104,P1022,1,121.99
5025646,20260430,S104,P1023,3,310.47
5025647,20260430,S104,P1026,2,156.58
5025648,20260430,S104,P1027,3,239.97
5025649,20260430,S104,P1028,1,83.99
5025650,20260430,S104,P1030,1,33.59
5025651,20260430,S104,P1033,3,23.98
5025652,20260430,S104,P1035,1,20.69
5025653,20260430,S104,P1037,4,119.96
5025654,20260430,S104,P1039,2,44.78
5025655,20260430,S104,P1040,3,35.97
5025656,20260430,S105,P1001,4,111.96
5025657,20260430,S105,P1002,1,31.49
5025658,20260430,S105,P1003,1,29.99
5025659,20260430,S105,P1005,2,79.98
5025660,20260430,S105,P1006,1,37.99
5025661,20260430,S105,P1008,1,31.19
5025662,20260430,S105,P1009,3,122.97
5025663,20260430,S105,P1010,1,29.99
5025664,20260430,S105,P1013,2,81.98
5025665,20260430,S105,P1014,1,29.99
5025666,20260430,S105,P1015,1,32.99
5025667,20260430,S105,P1017,4,413.96
5025668,20260430,S105,P1017,-1,-91.99
5025669,20260430,S105,P1019,3,237.57
5025670,20260430,S105,P1021,1,71.99
5025671,20260430,S105,P1023,2,229.98
5025672,20260430,S105,P1024,3,253.77
5025673,20260430,S105,P1025,3,149.97
5025674,20260430,S105,P1026,1,78.29
5025675,20260430,S105,P1027,4,319.96
5025676,20260430,S105,P1028,1,83.99
5025677,20260430,S105,P1030,1,41.99
5025678,20260430,S105,P1031,1,49.49
5025679,20260430,S105,P1032,3,239.98
5025680,20260430,S105,P1033,3,29.97
5025681,20260430,S105,P1035,2,45.98
5025682,20260430,S105,P1036,1,25.99
5025683,20260430,S105,P1037,1,29.99
5025684,20260430,S105,P1039,1,25.19
5025685,20260430,S106,P1001,2,55.98
5025686,20260430,S106,P1003,3,80.97
5025687,20260430,S106,P1004,1,29.69
5025688,20260430,S106,P1005,3,119.97
5025689,20260430,S106,P1007,2,87.98
5025690,20260430,S106,P1008,2,77.98
5025691,20260430,S106,P1009,1,40.99
5025692,20260430,S106,P1010,1,29.99
5025693,20260430,S106,P1011,2,101.98
5025694,20260430,S106,P1012,1,32.39
5025695,20260430,S106,P1013,3,122.97
5025696,20260430,S106,P1015,4,118.76
5025697,20260430,S106,P1016,1,39.99
5025698,20260430,S106,P1017,1,91.99
5025699,20260430,S106,P1021,2,143.98
5025700,20260430,S106,P1022,2,219.58
5025701,20260430,S106,P1023,4,459.96
5025702,20260430,S106,P1025,3,134.97
5025703,20260430,S106,P1025,-2,-99.98
5025704,20260430,S106,P1027,4,287.96
5025705,20260430,S106,P1028,1,83.99
5025706,20260430,S106,P1029,2,142.18
5025707,20260430,S106,P1031,1,54.99
5025708,20260430,S106,P1032,1,99.99
5025709,20260430,S106,P1033,2,17.98
5025710,20260430,S106,P1034,1,15.99
5025711,20260430,S106,P1035,1,18.39
5025712,20260430,S106,P1036,4,83.17
5025713,20260430,S106,P1037,3,89.97
5025714,20260430,S106,P1038,2,14.38
5025715,20260430,S106,P1039,1,27.99
5025716,20260430,S106,P1040,1,11.99
5025717,20260430,S107,P1003,3,71.98
5025718,20260430,S107,P1004,1,32.99
5025719,20260430,S107,P1005,2,79.98
5025720,20260430,S107,P1006,1,34.19
5025721,20260430,S107,P1008,1,35.09
5025722,20260430,S107,P1009,2,73.78
5025723,20260430,S107,P1011,3,122.38
5025724,20260430,S107,P1012,2,71.98
5025725,20260430,S107,P1015,1,32.99
5025726,20260430,S107,P1019,1,87.99
5025727,20260430,S107,P1020,1,112.99
5025728,20260430,S107,P1022,1,121.99
5025729,20260430,S107,P1023,3,344.97
5025730,20260430,S107,P1024,1,93.99
5025731,20260430,S107,P1026,3,208.78
5025732,20260430,S107,P1027,4,319.96
5025733,20260430,S107,P1027,-2,-159.98
5025734,20260430,S107,P1028,1,83.99
5025735,20260430,S107,P1029,1,63.19
5025736,20260430,S107,P1030,3,125.97
5025737,20260430,S107,P1031,1,54.99
5025738,20260430,S107,P1032,2,159.98
5025739,20260430,S107,P1033,5,44.96
5025740,20260430,S107,P1034,1,15.99
5025741,20260430,S107,P1037,2,47.98
5025742,20260430,S107,P1039,2,55.98
5025743,20260430,S107,P1040,2,23.98
5025744,20260430,S108,P1001,2,55.98
5025745,20260430,S108,P1001,-1,-27.99
5025746,20260430,S108,P1003,3,71.98
5025747,20260430,S108,P1005,2,79.98
5025748,20260430,S108,P1006,1,37.99
5025749,20260430,S108,P1007,2,79.18
5025750,20260430,S108,P1008,2,77.98
5025751,20260430,S108,P1009,1,32.79
5025752,20260430,S108,P1011,4,203.96
5025753,20260430,S108,P1012,2,71.98
5025754,20260430,S108,P1013,3,122.97
5025755,20260430,S108,P1015,2,59.38
5025756,20260430,S108,P1016,2,79.98
5025757,20260430,S108,P1017,1,114.99
5025758,20260430,S108,P1021,4,230.37
5025759,20260430,S108,P1024,1,75.19
5025760,20260430,S108,P1025,3,134.97
5025761,20260430,S108,P1026,1,69.59
5025762,20260430,S108,P1027,4,287.96
5025763,20260430,S108,P1029,1,78.99
5025764,20260430,S108,P1030,2,67.18
5025765,20260430,S108,P1031,1,54.99
5025766,20260430,S108,P1035,3,62.07
5025767,20260430,S108,P1036,4,103.96
5025768,20260430,S108,P1038,1,8.09
5025769,20260430,S108,P1039,2,55.98
5025770,20260430,S108,P1040,2,23.98
5025771,20260430,S109,P1001,2,55.98
5025772,20260430,S109,P1005,3,119.97
5025773,20260430,S109,P1007,1,35.19
5025774,20260430,S109,P1008,1,38.99
5025775,20260430,S109,P1009,2,73.78
5025776,20260430,S109,P1011,3,122.38
5025777,20260430,S109,P1013,1,40.99
5025778,20260430,S109,P1017,1,114.99
5025779,20260430,S109,P1018,1,100.79
5025780,20260430,S109,P1019,5,351.96
5025781,20260430,S109,P1022,2,219.58
5025782,20260430,S109,P1023,1,114.99
5025783,20260430,S109,P1024,2,187.98
5025784,20260430,S109,P1027,1,71.99
5025785,20260430,S109,P1029,1,63.19
5025786,20260430,S109,P1030,1,41.99
5025787,20260430,S109,P1032,1,99.99
5025788,20260430,S109,P1033,3,29.97
5025789,20260430,S109,P1034,1,12.79
5025790,20260430,S109,P1035,1,22.99
5025791,20260430,S109,P1036,2,41.58
5025792,20260430,S109,P1038,1,7.19
5025793,20260430,S109,P1039,1,27.99
5025794,20260430,S110,P1001,5,139.95
5025795,20260430,S110,P1003,2,47.98
5025796,20260430,S110,P1005,4,143.96
5025797,20260430,S110,P1008,1,38.99
5025798,20260430,S110,P1009,3,98.38
5025799,20260430,S110,P1010,1,29.99
5025800,20260430,S110,P1011,3,152.97
5025801,20260430,S110,P1012,2,57.58
5025802,20260430,S110,P1013,1,36.89
5025803,20260430,S110,P1018,1,125.99
5025804,20260430,S110,P1019,1,79.19
5025805,20260430,S110,P1020,4,361.57
5025806,20260430,S110,P1021,2,115.18
5025807,20260430,S110,P1022,2,243.98
5025808,20260430,S110,P1023,2,183.98
5025809,20260430,S110,P1024,1,93.99
5025810,20260430,S110,P1025,6,299.94
5025811,20260430,S110,P1027,1,79.99
5025812,20260430,S110,P1028,1,83.99
5025813,20260430,S110,P1031,3,164.97
5025814,20260430,S110,P1032,5,399.96
5025815,20260430,S110,P1033,3,29.97
5025816,20260430,S110,P1034,3,43.17
5025817,20260430,S110,P1035,2,45.98
5025818,20260430,S110,P1037,2,59.98
5025819,20260430,S110,P1038,1,8.99
5025820,20260430,S110,P1040,2,19.18
5025821,20260430,S111,P1001,2,44.78
5025822,20260430,S111,P1003,2,59.98
5025823,20260430,S111,P1005,2,71.98
5025824,20260430,S111,P1007,1,35.19
5025825,20260430,S111,P1009,1,40.99
5025826,20260430,S111,P1012,1,32.39
5025827,20260430,S111,P1013,1,40.99
5025828,20260430,S111,P1014,2,59.98
5025829,20260430,S111,P1018,2,201.58
5025830,20260430,S111,P1021,2,143.98
5025831,20260430,S111,P1023,1,91.99
5025832,20260430,S111,P1026,1,86.99
5025833,20260430,S111,P1027,1,79.99
5025834,20260430,S111,P1028,2,167.98
5025835,20260430,S111,P1029,1,78.99
5025836,20260430,S111,P1035,2,45.98
5025837,20260430,S111,P1038,1,8.09
5025838,20260430,S111,P1039,1,27.99
5025839,20260430,S112,P1002,1,34.99
5025840,20260430,S112,P1005,1,39.99
5025841,20260430,S112,P1015,1,29.69
5025842,20260430,S112,P1016,1,39.99
5025843,20260430,S112,P1017,1,114.99
5025844,20260430,S112,P1019,1,87.99
5025845,20260430,S112,P1022,1,97.59
5025846,20260430,S112,P1023,1,114.99
5025847,20260430,S112,P1024,1,93.99
5025848,20260430,S112,P1031,1,54.99
5025849,20260430,S112,P1033,2,19.98
5025850,20260430,S112,P1038,1,8.99
5025851,20260430,S113,P1001,1,27.99
5025852,20260430,S113,P1005,1,39.99
5025853,20260430,S113,P1007,3,105.58
5025854,20260430,S113,P1015,1,32.99
5025855,20260430,S113,P1017,3,344.97
5025856,20260430,S113,P1022,1,109.79
5025857,20260430,S113,P1023,1,103.49
5025858,20260430,S113,P1025,1,49.99
5025859,20260430,S113,P1035,2,45.98
5025860,20260430,S113,P1039,2,55.98
5025861,20260430,S114,P1002,1,34.99
5025862,20260430,S114,P1005,1,35.99
5025863,20260430,S114,P1006,1,34.19
5025864,20260430,S114,P1007,1,39.59
5025865,20260430,S114,P1009,1,40.99
5025866,20260430,S114,P1012,1,35.99
5025867,20260430,S114,P1015,3,98.97
5025868,20260430,S114,P1025,2,99.98
5025869,20260430,S114,P1029,1,78.99
5025870,20260430,S114,P1031,1,54.99
5025871,20260430,S114,P1033,1,9.99
5025872,20260430,S114,P1035,1,22.99
5025873,20260430,S114,P1038,1,7.19
5025874,20260430,S115,P1001,2,55.98
5025874,20260430,S115,P1001,2,55.98
5025875,20260430,S115,P1009,1,36.89
5025875,20260430,S115,P1009,1,36.89
5025876,20260430,S115,P1015,1,32.99
5025876,20260430,S115,P1015,1,32.99
5025877,20260430,S115,P1017,2,229.98
5025877,20260430,S115,P1017,2,229.98
5025878,20260430,S115,P1020,1,112.99
5025878,20260430,S115,P1020,1,112.99
5025879,20260430,S115,P1022,1,97.59
5025879,20260430,S115,P1022,1,97.59
5025880,20260430,S115,P1023,2,183.98
5025880,20260430,S115,P1023,2,183.98
5025881,20260430,S115,P1025,2,99.98
5025881,20260430,S115,P1025,2,99.98
5025882,20260430,S115,P1026,1,78.29
5025882,20260430,S115,P1026,1,78.29
5025883,20260430,S115,P1027,2,143.98
5025883,20260430,S115,P1027,2,143.98
5025884,20260430,S115,P1028,1,67.19
5025884,20260430,S115,P1028,1,67.19
5025885,20260430,S115,P1031,1,54.99
5025885,20260430,S115,P1031,1,54.99
5025886,20260430,S115,P1032,1,99.99
5025886,20260430,S115,P1032,1,99.99
5025887,20260430,S115,P1033,1,7.99
5025887,20260430,S115,P1033,1,7.99
5025888,20260430,S115,P1035,1,20.69
5025888,20260430,S115,P1035,1,20.69
5025889,20260430,S115,P1037,3,89.97
5025889,20260430,S115,P1037,3,89.97
5025890,20260430,S115,P1040,1,10.79
5025890,20260430,S115,P1040,1,10.79
5025891,20260430,S116,P1001,1,27.99
5025891,20260430,S116,P1001,1,27.99
5025892,20260430,S116,P1003,1,26.99
5025892,20260430,S116,P1003,1,26.99
5025893,20260430,S116,P1005,1,35.99
5025893,20260430,S116,P1005,1,35.99
5025894,20260430,S116,P1006,1,37.99
5025894,20260430,S116,P1006,1,37.99
5025895,20260430,S116,P1008,1,35.09
5025895,20260430,S116,P1008,1,35.09
5025896,20260430,S116,P1012,1,35.99
5025896,20260430,S116,P1012,1,35.99
5025897,20260430,S116,P1012,-2,-71.98
5025897,20260430,S116,P1012,-2,-71.98
5025898,20260430,S116,P1017,2,229.98
5025898,20260430,S116,P1017,2,229.98
5025899,20260430,S116,P1019,2,175.98
5025899,20260430,S116,P1019,2,175.98
5025900,20260430,S116,P1020,1,112.99
5025900,20260430,S116,P1020,1,112.99
5025901,20260430,S116,P1021,1,71.99
5025901,20260430,S116,P1021,1,71.99
5025902,20260430,S116,P1023,1,91.99
5025902,20260430,S116,P1023,1,91.99
5025903,20260430,S116,P1024,1,93.99
5025903,20260430,S116,P1024,1,93.99
5025904,20260430,S116,P1026,1,86.99
5025904,20260430,S116,P1026,1,86.99
5025905,20260430,S116,P1028,2,151.18
5025905,20260430,S116,P1028,2,151.18
5025906,20260430,S116,P1031,2,109.98
5025906,20260430,S116,P1031,2,109.98
5025907,20260430,S116,P1033,2,19.98
5025907,20260430,S116,P1033,2,19.98
5025908,20260430,S117,P1001,1,25.19
5025908,20260430,S117,P1001,1,25.19
5025909,20260430,S117,P1003,1,26.99
5025909,20260430,S117,P1003,1,26.99
5025910,20260430,S117,P1009,1,36.89
5025910,20260430,S117,P1009,1,36.89
5025911,20260430,S117,P1012,2,57.58
5025911,20260430,S117,P1012,2,57.58
5025912,20260430,S117,P1014,1,29.99
5025912,20260430,S117,P1014,1,29.99
5025913,20260430,S117,P1015,1,32.99
5025913,20260430,S117,P1015,1,32.99
5025914,20260430,S117,P1018,3,377.97
5025914,20260430,S117,P1018,3,377.97
5025915,20260430,S117,P1023,1,114.99
5025915,20260430,S117,P1023,1,114.99
5025916,20260430,S117,P1026,1,69.59
5025916,20260430,S117,P1026,1,69.59
5025917,20260430,S117,P1027,4,319.96
5025917,20260430,S117,P1027,4,319.96
5025918,20260430,S117,P1028,1,83.99
5025918,20260430,S117,P1028,1,83.99
5025919,20260430,S117,P1031,1,49.49
5025919,20260430,S117,P1031,1,49.49
5025920,20260430,S117,P1034,1,14.39
5025920,20260430,S117,P1034,1,14.39
5025921,20260430,S117,P1035,3,55.18
5025921,20260430,S117,P1035,3,55.18
5025922,20260430,S117,P1037,1,29.99
5025922,20260430,S117,P1037,1,29.99
5025923,20260430,S118,P1002,1,27.99
5025923,20260430,S118,P1002,1,27.99
5025924,20260430,S118,P1003,2,59.98
5025924,20260430,S118,P1003,2,59.98
5025925,20260430,S118,P1005,2,79.98
5025925,20260430,S118,P1005,2,79.98
5025926,20260430,S118,P1006,1,37.99
5025926,20260430,S118,P1006,1,37.99
5025927,20260430,S118,P1007,1,43.99
5025927,20260430,S118,P1007,1,43.99
5025928,20260430,S118,P1010,2,47.98
5025928,20260430,S118,P1010,2,47.98
5025929,20260430,S118,P1014,1,29.99
5025929,20260430,S118,P1014,1,29.99
5025930,20260430,S118,P1015,1,29.69
5025930,20260430,S118,P1015,1,29.69
5025931,20260430,S118,P1015,-1,-32.99
5025931,20260430,S118,P1015,-1,-32.99
5025932,20260430,S118,P1017,2,229.98
5025932,20260430,S118,P1017,2,229.98
5025933,20260430,S118,P1020,1,112.99
5025933,20260430,S118,P1020,1,112.99
5025934,20260430,S118,P1023,1,114.99
5025934,20260430,S118,P1023,1,114.99
5025935,20260430,S118,P1024,2,187.98
5025935,20260430,S118,P1024,2,187.98
5025936,20260430,S118,P1025,1,44.99
5025936,20260430,S118,P1025,1,44.99
5025937,20260430,S118,P1027,2,159.98
5025937,20260430,S118,P1027,2,159.98
5025938,20260430,S118,P1029,2,157.98
5025938,20260430,S118,P1029,2,157.98
5025939,20260430,S118,P1035,2,41.38
5025939,20260430,S118,P1035,2,41.38
5025940,20260430,S118,P1036,1,23.39
5025940,20260430,S118,P1036,1,23.39
5025941,20260430,S118,P1037,1,29.99
5025941,20260430,S118,P1037,1,29.99
5025942,20260430,S119,P1005,2,79.98
5025942,20260430,S119,P1005,2,79.98
5025943,20260430,S119,P1010,1,29.99
5025943,20260430,S119,P1010,1,29.99
5025944,20260430,S119,P1012,2,71.98
5025944,20260430,S119,P1012,2,71.98
5025945,20260430,S119,P1015,1,32.99
5025945,20260430,S119,P1015,1,32.99
5025946,20260430,S119,P1016,1,35.99
5025946,20260430,S119,P1016,1,35.99
5025947,20260430,S119,P1017,1,103.49
5025947,20260430,S119,P1017,1,103.49
5025948,20260430,S119,P1018,2,201.58
5025948,20260430,S119,P1018,2,201.58
5025949,20260430,S119,P1019,1,87.99
5025949,20260430,S119,P1019,1,87.99
5025950,20260430,S119,P1021,2,143.98
5025950,20260430,S119,P1021,2,143.98
5025951,20260430,S119,P1023,1,114.99
5025951,20260430,S119,P1023,1,114.99
5025952,20260430,S119,P1024,4,375.96
5025952,20260430,S119,P1024,4,375.96
5025953,20260430,S119,P1025,1,39.99
5025953,20260430,S119,P1025,1,39.99
5025954,20260430,S119,P1027,1,79.99
5025954,20260430,S119,P1027,1,79.99
5025955,20260430,S119,P1029,1,63.19
5025955,20260430,S119,P1029,1,63.19
5025956,20260430,S119,P1031,2,109.98
5025956,20260430,S119,P1031,2,109.98
5025957,20260430,S119,P1033,2,15.98
5025957,20260430,S119,P1033,2,15.98
5025958,20260430,S119,P1035,3,68.97
5025958,20260430,S119,P1035,3,68.97
5025959,20260430,S119,P1039,2,44.78
5025959,20260430,S119,P1039,2,44.78
5025960,20260430,S119,P1040,2,19.18
5025960,20260430,S119,P1040,2,19.18
5025961,20260430,S120,P1001,1,27.99
5025961,20260430,S120,P1001,1,27.99
5025962,20260430,S120,P1002,1,34.99
5025962,20260430,S120,P1002,1,34.99
5025963,20260430,S120,P1003,1,29.99
5025963,20260430,S120,P1003,1,29.99
5025964,20260430,S120,P1005,1,31.99
5025964,20260430,S120,P1005,1,31.99
5025965,20260430,S120,P1007,3,105.58
5025965,20260430,S120,P1007,3,105.58
5025966,20260430,S120,P1010,1,29.99
5025966,20260430,S120,P1010,1,29.99
5025967,20260430,S120,P1011,1,50.99
5025967,20260430,S120,P1011,1,50.99
5025968,20260430,S120,P1012,1,28.79
5025968,20260430,S120,P1012,1,28.79
5025969,20260430,S120,P1013,1,40.99
5025969,20260430,S120,P1013,1,40.99
5025970,20260430,S120,P1017,1,114.99
5025970,20260430,S120,P1017,1,114.99
5025971,20260430,S120,P1019,1,79.19
5025971,20260430,S120,P1019,1,79.19
5025972,20260430,S120,P1020,1,112.99
5025972,20260430,S120,P1020,1,112.99
5025973,20260430,S120,P1025,2,89.98
5025973,20260430,S120,P1025,2,89.98
5025974,20260430,S120,P1026,1,86.99
5025974,20260430,S120,P1026,1,86.99
5025975,20260430,S120,P1029,2,157.98
5025975,20260430,S120,P1029,2,157.98
5025976,20260430,S120,P1031,2,87.98
5025976,20260430,S120,P1031,2,87.98
5025977,20260430,S120,P1032,1,99.99
5025977,20260430,S120,P1032,1,99.99
5025978,20260430,S120,P1033,2,19.98
5025978,20260430,S120,P1033,2,19.98
